DIRECTORIO,departamento,sexo,edad,area,nivel_educativo,estrato,afiliado_salud
8082668,Magdalena,F,4,cabecera,ninguno,2,1
8082668,Magdalena,M,77,cabecera,ninguno,2,1
8082669,Magdalena,F,31,cabecera,secundaria,2,1
8082669,Magdalena,F,15,cabecera,secundaria,2,1
8082669,Magdalena,F,14,cabecera,secundaria,2,1
8082669,Magdalena,M,12,cabecera,primaria,2,1
8082670,Magdalena,F,68,cabecera,primaria,3,1
8082670,Magdalena,M,70,cabecera,secundaria,3,1
8082670,Magdalena,M,61,cabecera,secundaria,3,2
8082670,Magdalena,M,44,cabecera,tecnico,3,2
8082671,Magdalena,F,68,cabecera,primaria,3,1
8082671,Magdalena,F,51,cabecera,universitario,3,1
8082671,Magdalena,F,21,cabecera,universitario,3,1
8082671,Magdalena,M,36,cabecera,universitario,3,1
8082673,Magdalena,M,44,cabecera,secundaria,3,1
8082674,Magdalena,F,57,cabecera,secundaria,3,1
8082674,Magdalena,F,33,cabecera,secundaria,3,1
8082674,Magdalena,M,12,cabecera,secundaria,3,1
8082675,Magdalena,M,62,cabecera,universitario,3,1
8082675,Magdalena,F,61,cabecera,secundaria,3,1
8082676,Magdalena,F,23,cabecera,secundaria,3,1
8082676,Magdalena,M,3,cabecera,ninguno,3,1
8082677,Magdalena,M,84,cabecera,primaria,2,1
8082677,Magdalena,F,77,cabecera,primaria,2,1
8082679,Magdalena,F,63,cabecera,secundaria,3,1
8082679,Magdalena,M,91,cabecera,ninguno,3,1
8082679,Magdalena,M,68,cabecera,secundaria,3,1
8082679,Magdalena,M,62,cabecera,secundaria,3,2
8082680,Magdalena,M,49,cabecera,ninguno,3,1
8082680,Magdalena,F,59,cabecera,primaria,3,1
8082681,Magdalena,F,70,cabecera,secundaria,3,1
8082681,Magdalena,M,77,cabecera,secundaria,3,1
8082681,Magdalena,M,81,cabecera,ninguno,3,1
8082682,Magdalena,F,89,cabecera,ninguno,3,1
8082682,Magdalena,F,89,cabecera,ninguno,3,1
8082682,Magdalena,F,50,cabecera,tecnologico,3,1
8082682,Magdalena,F,50,cabecera,tecnologico,3,1
8082682,Magdalena,M,60,cabecera,secundaria,3,1
8082682,Magdalena,M,60,cabecera,secundaria,3,1
8082682,Magdalena,M,29,cabecera,universitario,3,1
8082682,Magdalena,M,29,cabecera,universitario,3,1
8082682,Magdalena,F,24,cabecera,universitario,3,1
8082682,Magdalena,F,24,cabecera,universitario,3,1
8082682,Magdalena,F,61,cabecera,primaria,3,1
8082682,Magdalena,F,61,cabecera,primaria,3,1
8082682,Magdalena,F,22,cabecera,tecnico,3,1
8082682,Magdalena,F,22,cabecera,tecnico,3,1
8082682,Magdalena,F,19,cabecera,universitario,3,1
8082682,Magdalena,F,19,cabecera,universitario,3,1
8082682,Magdalena,F,16,cabecera,secundaria,3,1
8082682,Magdalena,F,16,cabecera,secundaria,3,1
8082682,Magdalena,F,55,cabecera,secundaria,3,1
8082682,Magdalena,F,55,cabecera,secundaria,3,1
8082683,Magdalena,F,50,cabecera,primaria,3,1
8082683,Magdalena,M,64,cabecera,primaria,3,1
8082685,Magdalena,F,77,cabecera,primaria,3,1
8082685,Magdalena,F,47,cabecera,universitario,3,1
8082685,Magdalena,M,40,cabecera,universitario,3,1
8082685,Magdalena,F,12,cabecera,secundaria,3,1
8082686,Magdalena,F,80,cabecera,primaria,3,1
8082686,Magdalena,F,42,cabecera,universitario,3,1
8082686,Magdalena,F,52,cabecera,tecnologico,3,1
8082686,Magdalena,M,28,cabecera,universitario,3,1
8082686,Magdalena,M,22,cabecera,universitario,3,1
8082688,Magdalena,F,30,cabecera,tecnico,3,1
8082689,Magdalena,F,32,cabecera,tecnologico,3,1
8082689,Magdalena,M,40,cabecera,tecnologico,3,1
8082692,Magdalena,F,56,cabecera,secundaria,4,1
8082692,Magdalena,M,76,cabecera,secundaria,4,1
8082692,Magdalena,F,23,cabecera,universitario,4,1
8082692,Magdalena,M,29,cabecera,secundaria,4,1
8082692,Magdalena,F,28,cabecera,secundaria,4,1
8082692,Magdalena,M,5,cabecera,ninguno,4,1
8082693,Magdalena,M,58,cabecera,secundaria,4,1
8082693,Magdalena,F,59,cabecera,tecnologico,4,1
8082693,Magdalena,M,23,cabecera,universitario,4,1
8082693,Magdalena,M,69,cabecera,secundaria,4,1
8082694,Magdalena,M,51,cabecera,secundaria,4,1
8082694,Magdalena,M,20,cabecera,universitario,4,1
8082694,Magdalena,F,72,cabecera,secundaria,4,1
8082695,Magdalena,F,80,cabecera,universitario,4,1
8082695,Magdalena,M,65,cabecera,universitario,4,1
8082695,Magdalena,F,52,cabecera,universitario,4,1
8082695,Magdalena,F,24,cabecera,universitario,4,1
8082697,Magdalena,M,71,cabecera,secundaria,4,1
8082697,Magdalena,F,64,cabecera,universitario,4,1
8082697,Magdalena,F,81,cabecera,primaria,4,1
8082699,Magdalena,F,27,cabecera,secundaria,1,1
8082699,Magdalena,M,28,cabecera,secundaria,1,1
8082699,Magdalena,M,11,cabecera,primaria,1,1
8082699,Magdalena,F,4,cabecera,ninguno,1,1
8082702,Magdalena,F,58,cabecera,universitario,4,1
8082702,Magdalena,M,26,cabecera,universitario,4,1
8082703,Magdalena,M,29,cabecera,tecnico,1,1
8082703,Magdalena,F,28,cabecera,secundaria,1,1
8082703,Magdalena,M,9,cabecera,primaria,1,1
8082704,Magdalena,M,74,cabecera,primaria,1,1
8082704,Magdalena,F,70,cabecera,secundaria,1,1
8082705,Magdalena,M,45,cabecera,secundaria,1,1
8082706,Magdalena,M,59,cabecera,universitario,4,1
8082706,Magdalena,F,66,cabecera,tecnologico,4,1
8082706,Magdalena,M,24,cabecera,universitario,4,1
8082706,Magdalena,F,82,cabecera,tecnologico,4,1
8082707,Magdalena,M,40,cabecera,secundaria,1,1
8082707,Magdalena,F,51,cabecera,secundaria,1,1
8082707,Magdalena,F,17,cabecera,secundaria,1,1
8082709,Magdalena,M,53,cabecera,primaria,1,1
8082710,Magdalena,F,26,cabecera,tecnico,1,1
8082710,Magdalena,F,20,cabecera,secundaria,1,1
8082710,Magdalena,M,31,cabecera,secundaria,1,1
8082710,Magdalena,M,19,cabecera,universitario,1,1
8082712,Magdalena,F,47,cabecera,secundaria,2,1
8082712,Magdalena,M,49,cabecera,secundaria,2,1
8082712,Magdalena,M,14,cabecera,secundaria,2,1
8082712,Magdalena,F,8,cabecera,primaria,2,1
8082712,Magdalena,M,4,cabecera,ninguno,2,1
8082713,Magdalena,M,30,cabecera,tecnico,2,1
8082713,Magdalena,F,22,cabecera,universitario,2,1
8082713,Magdalena,M,6,cabecera,primaria,2,1
8082713,Magdalena,F,3,cabecera,ninguno,2,1
8082714,Magdalena,M,26,cabecera,secundaria,2,1
8082714,Magdalena,F,27,cabecera,secundaria,2,1
8082714,Magdalena,M,5,cabecera,ninguno,2,1
8082715,Magdalena,M,40,cabecera,universitario,2,1
8082715,Magdalena,F,42,cabecera,universitario,2,1
8082715,Magdalena,F,13,cabecera,secundaria,2,1
8082715,Magdalena,M,6,cabecera,ninguno,2,1
8082716,Magdalena,F,41,cabecera,secundaria,2,1
8082716,Magdalena,F,11,cabecera,secundaria,2,1
8082716,Magdalena,M,9,cabecera,primaria,2,1
8082721,Magdalena,M,51,cabecera,primaria,2,1
8082721,Magdalena,F,52,cabecera,secundaria,2,1
8082721,Magdalena,F,21,cabecera,universitario,2,1
8082722,Magdalena,F,22,cabecera,tecnico,2,1
8082722,Magdalena,M,32,cabecera,tecnico,2,1
8082723,Magdalena,F,49,cabecera,tecnologico,2,1
8082723,Magdalena,M,27,cabecera,secundaria,2,1
8082723,Magdalena,M,16,cabecera,secundaria,2,1
8082723,Magdalena,F,25,cabecera,secundaria,2,1
8082723,Magdalena,F,9,cabecera,primaria,2,1
8082724,Magdalena,M,30,cabecera,tecnico,2,1
8082724,Magdalena,F,29,cabecera,tecnico,2,1
8082724,Magdalena,F,7,cabecera,primaria,2,1
8082724,Magdalena,F,3,cabecera,ninguno,2,1
8082725,Magdalena,F,78,cabecera,primaria,2,1
8082725,Magdalena,F,19,cabecera,secundaria,2,1
8082725,Magdalena,F,12,cabecera,secundaria,2,1
8082726,Magdalena,M,39,cabecera,primaria,2,1
8082726,Magdalena,F,35,cabecera,secundaria,2,1
8082726,Magdalena,F,19,cabecera,secundaria,2,1
8082726,Magdalena,M,4,cabecera,ninguno,2,1
8082726,Magdalena,F,18,cabecera,secundaria,2,1
8082726,Magdalena,F,84,cabecera,primaria,2,1
8082727,Magdalena,M,39,cabecera,universitario,2,1
8082727,Magdalena,F,42,cabecera,secundaria,2,1
8082727,Magdalena,M,50,cabecera,secundaria,2,1
8082728,Magdalena,M,48,cabecera,secundaria,2,1
8082728,Magdalena,F,46,cabecera,primaria,2,1
8082728,Magdalena,M,26,cabecera,secundaria,2,1
8082728,Magdalena,F,22,cabecera,secundaria,2,1
8082729,Magdalena,M,35,cabecera,secundaria,2,1
8082729,Magdalena,F,21,cabecera,tecnico,2,1
8082729,Magdalena,F,4,cabecera,ninguno,2,1
8082729,Magdalena,M,29,cabecera,secundaria,2,1
8082730,Magdalena,M,40,cabecera,secundaria,2,1
8082730,Magdalena,F,28,cabecera,secundaria,2,1
8082730,Magdalena,M,11,cabecera,primaria,2,1
8082730,Magdalena,M,8,cabecera,primaria,2,1
8082733,Magdalena,M,27,cabecera,secundaria,2,1
8082733,Magdalena,F,24,cabecera,secundaria,2,1
8082733,Magdalena,M,3,cabecera,ninguno,2,1
8082734,Magdalena,M,27,cabecera,secundaria,2,1
8082734,Magdalena,F,23,cabecera,tecnico,2,1
8082734,Magdalena,F,3,cabecera,ninguno,2,1
8082736,Magdalena,F,40,cabecera,tecnico,3,1
8082736,Magdalena,M,40,cabecera,tecnico,3,1
8082736,Magdalena,F,13,cabecera,secundaria,3,1
8082737,Magdalena,M,38,cabecera,tecnico,3,1
8082737,Magdalena,F,34,cabecera,secundaria,3,1
8082737,Magdalena,M,13,cabecera,secundaria,3,1
8082738,Magdalena,F,76,cabecera,primaria,3,1
8082738,Magdalena,F,61,cabecera,universitario,3,1
8082738,Magdalena,M,57,cabecera,universitario,3,1
8082738,Magdalena,M,48,cabecera,universitario,3,1
8082739,Magdalena,F,38,cabecera,universitario,3,1
8082739,Magdalena,F,9,cabecera,primaria,3,1
8082739,Magdalena,F,75,cabecera,primaria,3,1
8082739,Magdalena,M,78,cabecera,primaria,3,1
8082740,Magdalena,F,61,cabecera,secundaria,3,1
8082740,Magdalena,M,41,cabecera,secundaria,3,1
8082741,Magdalena,F,51,cabecera,secundaria,3,1
8082741,Magdalena,F,23,cabecera,universitario,3,1
8082741,Magdalena,F,19,cabecera,universitario,3,1
8082741,Magdalena,F,26,cabecera,secundaria,3,1
8082741,Magdalena,F,7,cabecera,primaria,3,1
8082741,Magdalena,M,4,cabecera,ninguno,3,1
8082743,Magdalena,F,55,cabecera,posgrado,3,1
8082743,Magdalena,F,18,cabecera,secundaria,3,1
8082745,Magdalena,F,62,cabecera,secundaria,3,1
8082745,Magdalena,M,27,cabecera,universitario,3,1
8082746,Magdalena,M,53,cabecera,universitario,3,1
8082746,Magdalena,F,50,cabecera,universitario,3,2
8082746,Magdalena,M,17,cabecera,universitario,3,2
8082746,Magdalena,M,17,cabecera,universitario,3,2
8082746,Magdalena,F,10,cabecera,primaria,3,2
8082747,Magdalena,M,52,cabecera,tecnico,3,1
8082747,Magdalena,F,33,cabecera,universitario,3,1
8082748,Magdalena,M,60,cabecera,secundaria,3,1
8082748,Magdalena,F,50,cabecera,primaria,3,1
8082748,Magdalena,F,32,cabecera,universitario,3,1
8082749,Magdalena,F,60,cabecera,tecnico,3,1
8082750,Magdalena,M,45,cabecera,secundaria,3,1
8082750,Magdalena,F,37,cabecera,universitario,3,1
8082750,Magdalena,F,70,cabecera,secundaria,3,1
8082750,Magdalena,F,77,cabecera,tecnico,3,1
8082751,Magdalena,F,35,cabecera,tecnico,3,1
8082751,Magdalena,F,13,cabecera,secundaria,3,1
8082754,Magdalena,F,41,cabecera,universitario,3,1
8082754,Magdalena,F,34,cabecera,secundaria,3,1
8082754,Magdalena,M,26,cabecera,tecnico,3,1
8082756,Magdalena,F,43,cabecera,universitario,3,1
8082756,Magdalena,F,19,cabecera,universitario,3,1
8082756,Magdalena,F,13,cabecera,secundaria,3,1
8082756,Magdalena,M,6,cabecera,primaria,3,1
8082757,Magdalena,F,32,cabecera,secundaria,3,1
8082757,Magdalena,M,10,cabecera,primaria,3,1
8082758,Magdalena,F,38,cabecera,secundaria,3,1
8082758,Magdalena,M,40,cabecera,tecnico,3,1
8082758,Magdalena,F,15,cabecera,secundaria,3,1
8082758,Magdalena,M,14,cabecera,secundaria,3,1
8082759,Magdalena,F,75,cabecera,primaria,3,1
8082761,Magdalena,F,44,cabecera,tecnico,3,1
8082761,Magdalena,M,49,cabecera,secundaria,3,1
8082761,Magdalena,M,25,cabecera,tecnico,3,1
8082762,Magdalena,M,61,cabecera,primaria,3,1
8082762,Magdalena,F,60,cabecera,primaria,3,1
8082762,Magdalena,F,39,cabecera,tecnico,3,1
8082762,Magdalena,F,11,cabecera,primaria,3,1
8082764,Magdalena,M,41,cabecera,posgrado,3,1
8082764,Magdalena,F,39,cabecera,posgrado,3,1
8082764,Magdalena,F,7,cabecera,primaria,3,1
8082766,Magdalena,F,49,cabecera,tecnico,2,1
8082766,Magdalena,M,50,cabecera,universitario,2,1
8082766,Magdalena,M,17,cabecera,tecnico,2,1
8082769,Meta,F,70,cabecera,tecnologico,3,1
8082770,Meta,M,66,cabecera,posgrado,4,1
8082770,Meta,F,51,cabecera,posgrado,4,1
8082770,Meta,M,23,cabecera,universitario,4,1
8082770,Meta,M,16,cabecera,secundaria,4,1
8082771,Meta,M,48,cabecera,secundaria,2,1
8082771,Meta,F,50,cabecera,secundaria,2,1
8082772,Meta,F,88,cabecera,secundaria,2,1
8082773,Meta,M,39,cabecera,tecnico,2,1
8082773,Meta,F,40,cabecera,tecnico,2,1
8082773,Meta,M,17,cabecera,secundaria,2,1
8082773,Meta,M,65,cabecera,primaria,2,1
8082774,Meta,F,36,cabecera,universitario,2,1
8082774,Meta,M,40,cabecera,tecnico,2,1
8082774,Meta,M,12,cabecera,secundaria,2,1
8082774,Meta,M,3,cabecera,ninguno,2,1
8082775,Meta,F,62,cabecera,primaria,2,1
8082775,Meta,M,67,cabecera,primaria,2,1
8082775,Meta,F,21,cabecera,universitario,2,1
8082776,Meta,F,46,cabecera,secundaria,2,1
8082776,Meta,M,16,cabecera,secundaria,2,1
8082777,Meta,F,43,cabecera,tecnico,2,1
8082777,Meta,M,15,cabecera,secundaria,2,1
8082777,Meta,F,8,cabecera,primaria,2,1
8082777,Meta,F,79,cabecera,primaria,2,1
8082777,Meta,M,87,cabecera,ninguno,2,1
8082778,Meta,M,42,cabecera,secundaria,2,1
8082778,Meta,F,39,cabecera,universitario,2,1
8082778,Meta,F,12,cabecera,secundaria,2,1
8082779,Meta,F,20,cabecera,secundaria,2,1
8082780,Meta,M,30,cabecera,secundaria,2,1
8082780,Meta,M,10,cabecera,primaria,2,1
8082780,Meta,M,3,cabecera,ninguno,2,1
8082781,Meta,F,77,cabecera,primaria,2,2
8082781,Meta,M,75,cabecera,primaria,2,2
8082782,Meta,M,40,cabecera,tecnico,2,1
8082782,Meta,F,29,cabecera,secundaria,2,1
8082782,Meta,M,4,cabecera,ninguno,2,1
8082783,Meta,M,45,cabecera,universitario,2,1
8082783,Meta,F,37,cabecera,tecnico,2,1
8082783,Meta,F,5,cabecera,primaria,2,1
8082785,Meta,M,77,cabecera,primaria,2,2
8082786,Meta,M,41,cabecera,secundaria,2,1
8082786,Meta,F,21,cabecera,secundaria,2,1
8082786,Meta,F,9,cabecera,primaria,2,1
8082787,Meta,M,54,cabecera,secundaria,2,2
8082787,Meta,F,57,cabecera,secundaria,2,1
8082788,Meta,M,39,cabecera,universitario,2,1
8082788,Meta,F,37,cabecera,universitario,2,1
8082788,Meta,M,17,cabecera,tecnico,2,1
8082788,Meta,M,9,cabecera,primaria,2,1
8082788,Meta,M,8,cabecera,primaria,2,1
8082789,Meta,F,78,cabecera,universitario,2,1
8082790,Meta,F,40,cabecera,tecnico,2,1
8082790,Meta,M,51,cabecera,secundaria,2,1
8082790,Meta,M,6,cabecera,primaria,2,1
8082791,Meta,F,28,cabecera,primaria,2,1
8082791,Meta,M,38,cabecera,secundaria,2,1
8082791,Meta,M,41,cabecera,primaria,2,1
8082792,Meta,M,50,cabecera,universitario,3,1
8082792,Meta,F,42,cabecera,universitario,3,1
8082792,Meta,F,20,cabecera,universitario,3,1
8082792,Meta,F,13,cabecera,secundaria,3,1
8082792,Meta,F,13,cabecera,secundaria,3,1
8082793,Meta,F,46,cabecera,universitario,3,1
8082793,Meta,M,25,cabecera,universitario,3,1
8082793,Meta,F,18,cabecera,secundaria,3,1
8082793,Meta,F,3,cabecera,ninguno,3,1
8082794,Meta,F,49,cabecera,tecnico,2,1
8082794,Meta,F,25,cabecera,tecnico,2,1
8082794,Meta,M,29,cabecera,secundaria,2,1
8082795,Meta,F,63,cabecera,primaria,2,1
8082795,Meta,F,16,cabecera,secundaria,2,1
8082795,Meta,F,38,cabecera,primaria,2,1
8082795,Meta,M,37,cabecera,primaria,2,1
8082796,Meta,M,26,cabecera,secundaria,3,1
8082796,Meta,F,27,cabecera,secundaria,3,1
8082796,Meta,M,5,cabecera,ninguno,3,1
8082797,Meta,M,60,cabecera,secundaria,3,1
8082797,Meta,F,47,cabecera,secundaria,3,1
8082797,Meta,F,19,cabecera,universitario,3,1
8082797,Meta,M,16,cabecera,secundaria,3,1
8082797,Meta,F,16,cabecera,secundaria,3,1
8082797,Meta,F,11,cabecera,secundaria,3,1
8082798,Meta,M,46,cabecera,secundaria,3,1
8082798,Meta,F,45,cabecera,tecnico,3,1
8082798,Meta,F,23,cabecera,posgrado,3,1
8082798,Meta,M,15,cabecera,secundaria,3,1
8082798,Meta,F,76,cabecera,primaria,3,1
8082799,Meta,F,26,cabecera,secundaria,2,1
8082799,Meta,M,27,cabecera,secundaria,2,2
8082799,Meta,F,37,cabecera,secundaria,2,2
8082799,Meta,M,38,cabecera,secundaria,2,2
8082799,Meta,M,21,cabecera,secundaria,2,2
8082799,Meta,M,15,cabecera,secundaria,2,2
8082799,Meta,F,13,cabecera,secundaria,2,2
8082799,Meta,F,9,cabecera,primaria,2,2
8082800,Meta,M,60,cabecera,universitario,4,1
8082800,Meta,F,61,cabecera,tecnico,4,1
8082801,Meta,F,53,cabecera,posgrado,4,1
8082801,Meta,M,31,cabecera,secundaria,4,1
8082802,Meta,F,43,cabecera,secundaria,3,1
8082803,Meta,M,41,cabecera,secundaria,3,1
8082803,Meta,F,17,cabecera,tecnologico,3,1
8082803,Meta,F,16,cabecera,secundaria,3,1
8082804,Meta,M,50,cabecera,secundaria,3,1
8082804,Meta,F,49,cabecera,secundaria,3,1
8082804,Meta,M,17,cabecera,universitario,3,1
8082804,Meta,F,7,cabecera,primaria,3,1
8082805,Meta,M,66,cabecera,secundaria,3,1
8082805,Meta,F,66,cabecera,secundaria,3,1
8082805,Meta,M,40,cabecera,secundaria,3,2
8082806,Meta,F,39,cabecera,universitario,3,1
8082806,Meta,M,12,cabecera,secundaria,3,1
8082807,Meta,F,44,cabecera,tecnologico,4,1
8082807,Meta,M,15,cabecera,secundaria,4,1
8082808,Meta,M,54,cabecera,universitario,4,1
8082808,Meta,F,33,cabecera,posgrado,4,1
8082809,Meta,M,52,cabecera,posgrado,2,1
8082809,Meta,F,26,cabecera,universitario,2,1
8082809,Meta,F,18,cabecera,secundaria,2,1
8082809,Meta,F,66,cabecera,primaria,2,1
8082811,Meta,M,47,cabecera,secundaria,2,1
8082811,Meta,F,46,cabecera,tecnico,2,1
8082811,Meta,F,17,cabecera,secundaria,2,1
8082811,Meta,F,10,cabecera,primaria,2,1
8082811,Meta,M,3,cabecera,ninguno,2,1
8082812,Meta,F,69,cabecera,secundaria,3,1
8082812,Meta,F,46,cabecera,tecnico,3,1
8082812,Meta,M,26,cabecera,universitario,3,1
8082812,Meta,M,20,cabecera,universitario,3,1
8082812,Meta,M,30,cabecera,universitario,3,1
8082814,Meta,M,64,cabecera,secundaria,3,1
8082814,Meta,F,60,cabecera,secundaria,3,1
8082814,Meta,F,85,cabecera,secundaria,3,1
8082815,Meta,F,54,cabecera,tecnico,2,1
8082815,Meta,M,28,cabecera,universitario,2,1
8082816,Meta,M,36,cabecera,universitario,2,1
8082816,Meta,F,34,cabecera,posgrado,2,1
8082817,Meta,F,37,cabecera,universitario,4,1
8082817,Meta,M,34,cabecera,posgrado,4,1
8082817,Meta,M,8,cabecera,primaria,4,1
8082819,Meta,M,68,cabecera,primaria,3,1
8082820,Meta,M,28,cabecera,secundaria,3,1
8082820,Meta,F,18,cabecera,secundaria,3,1
8082821,Meta,F,28,cabecera,tecnico,1,1
8082821,Meta,M,31,cabecera,secundaria,1,1
8082822,Meta,M,29,cabecera,secundaria,4,1
8082823,Meta,F,30,cabecera,primaria,1,1
8082823,Meta,F,8,cabecera,primaria,1,1
8082828,Meta,M,54,cabecera,secundaria,3,1
8082828,Meta,F,55,cabecera,secundaria,3,1
8082828,Meta,M,24,cabecera,secundaria,3,1
8082828,Meta,M,20,cabecera,tecnico,3,1
8082829,Meta,F,73,cabecera,primaria,3,1
8082829,Meta,F,56,cabecera,secundaria,3,1
8082829,Meta,F,27,cabecera,secundaria,3,1
8082829,Meta,F,8,cabecera,primaria,3,1
8082829,Meta,F,8,cabecera,primaria,3,1
8082829,Meta,F,18,cabecera,secundaria,3,1
8082830,Meta,F,55,cabecera,primaria,3,1
8082830,Meta,M,57,cabecera,secundaria,3,1
8082830,Meta,F,24,cabecera,tecnologico,3,1
8082831,Meta,M,51,cabecera,secundaria,3,1
8082831,Meta,F,71,cabecera,primaria,3,1
8082832,Meta,M,64,cabecera,primaria,1,1
8082832,Meta,F,35,cabecera,primaria,1,1
8082832,Meta,F,12,cabecera,secundaria,1,1
8082832,Meta,M,11,cabecera,primaria,1,1
8082832,Meta,M,78,cabecera,ninguno,1,1
8082833,Meta,F,41,cabecera,tecnico,2,1
8082833,Meta,M,12,cabecera,secundaria,2,1
8082833,Meta,M,8,cabecera,primaria,2,1
8082835,Meta,F,34,cabecera,secundaria,2,1
8082835,Meta,M,48,cabecera,primaria,2,1
8082835,Meta,F,11,cabecera,secundaria,2,1
8082836,Meta,F,49,cabecera,secundaria,1,1
8082836,Meta,F,21,cabecera,universitario,1,1
8082837,Meta,F,65,cabecera,primaria,1,1
8082837,Meta,M,69,cabecera,primaria,1,1
8082838,Meta,F,74,cabecera,primaria,3,1
8082838,Meta,M,82,cabecera,primaria,3,1
8082839,Meta,F,38,cabecera,universitario,2,1
8082839,Meta,M,36,cabecera,posgrado,2,1
8082839,Meta,F,60,cabecera,primaria,2,1
8082840,Meta,M,39,cabecera,tecnico,2,1
8082840,Meta,F,43,cabecera,tecnico,2,1
8082840,Meta,F,9,cabecera,primaria,2,1
8082840,Meta,F,6,cabecera,ninguno,2,1
8082841,Meta,F,29,cabecera,secundaria,3,1
8082841,Meta,F,4,cabecera,ninguno,3,1
8082842,Meta,M,25,cabecera,secundaria,1,1
8082842,Meta,F,24,cabecera,secundaria,1,1
8082842,Meta,M,3,cabecera,ninguno,1,1
8082844,Meta,F,25,cabecera,secundaria,3,1
8082844,Meta,M,24,cabecera,universitario,3,1
8082845,Meta,M,42,cabecera,secundaria,1,2
8082845,Meta,F,33,cabecera,secundaria,1,2
8082845,Meta,F,13,cabecera,secundaria,1,2
8082845,Meta,F,7,cabecera,primaria,1,2
8082846,Meta,M,42,cabecera,secundaria,3,1
8082847,Meta,M,40,cabecera,primaria,3,1
8082847,Meta,F,46,cabecera,secundaria,3,1
8082847,Meta,M,15,cabecera,secundaria,3,1
8082847,Meta,F,39,cabecera,secundaria,3,1
8082847,Meta,F,14,cabecera,secundaria,3,1
8082849,Meta,M,56,cabecera,secundaria,3,1
8082849,Meta,F,46,cabecera,secundaria,3,1
8082849,Meta,F,19,cabecera,secundaria,3,1
8082850,Meta,M,40,cabecera,secundaria,1,1
8082852,Meta,M,39,cabecera,tecnologico,3,1
8082852,Meta,F,35,cabecera,tecnologico,3,1
8082852,Meta,M,11,cabecera,primaria,3,1
8082853,Meta,F,54,cabecera,secundaria,3,1
8082853,Meta,M,57,cabecera,secundaria,3,1
8082853,Meta,F,19,cabecera,tecnico,3,1
8082855,Meta,M,46,cabecera,secundaria,3,1
8082856,Meta,M,24,cabecera,universitario,3,1
8082857,Meta,M,63,cabecera,secundaria,4,1
8082857,Meta,F,67,cabecera,tecnico,4,1
8082857,Meta,F,45,cabecera,universitario,4,1
8082858,Meta,M,37,cabecera,tecnico,2,1
8082858,Meta,F,53,cabecera,tecnico,2,1
8082859,Meta,F,43,cabecera,primaria,2,1
8082859,Meta,M,18,cabecera,primaria,2,1
8082860,Meta,F,54,cabecera,primaria,3,1
8082860,Meta,M,18,cabecera,ninguno,3,1
8082860,Meta,M,18,cabecera,ninguno,3,1
8082861,Meta,F,27,cabecera,secundaria,3,2
8082861,Meta,M,28,cabecera,secundaria,3,2
8082861,Meta,F,6,cabecera,ninguno,3,2
8082861,Meta,F,60,cabecera,secundaria,3,2
8082861,Meta,M,55,cabecera,primaria,3,2
8082861,Meta,M,27,cabecera,secundaria,3,2
8082862,Meta,M,31,cabecera,secundaria,2,1
8082862,Meta,F,24,cabecera,secundaria,2,1
8082862,Meta,M,8,cabecera,primaria,2,1
8082862,Meta,F,6,cabecera,primaria,2,1
8082863,Meta,M,32,cabecera,posgrado,4,1
8082863,Meta,M,70,cabecera,posgrado,4,1
8082864,Meta,F,40,cabecera,secundaria,3,1
8082864,Meta,M,12,cabecera,secundaria,3,1
8082866,Meta,F,59,cabecera,posgrado,4,1
